,accuracy,balanced_accuracy,f1,f1_weighted,precision,recall,relation,roc_auc,y_type,model
40,0.20038461538461538,0.2,,0.06690256410256412,,,Instrument-Agency,,causal_stength_0.9,bert
41,0.20038461538461538,0.2,,0.06690256410256412,,,Instrument-Agency,,causal_stength_1.0,bert
42,0.20038461538461538,0.2,,0.06690256410256412,,,Instrument-Agency,,avg_freq_uni,bert
43,0.20038461538461538,0.2,,0.06690256410256412,,,Instrument-Agency,,avg_freq_bi,bert
44,0.20724867724867724,0.2,,0.07115688185060531,,,Member-Collection,,P(E|C),bert
45,0.207239202728884,0.2,,0.07115366978758633,,,Member-Collection,,P(E),bert
46,0.2,0.2,,0.06666666666666668,,,Member-Collection,,probabilistic_causality_diff,bert
47,0.2,0.2,,0.06666666666666668,,,Member-Collection,,delta_P,bert
48,0.2,0.2,,0.06666666666666668,,,Member-Collection,,P(E|no C),bert
49,0.2,0.2,,0.06666666666666668,,,Member-Collection,,q,bert
50,0.2,0.2,,0.06666666666666668,,,Member-Collection,,p,bert
51,0.2,0.2,,0.06666666666666668,,,Member-Collection,,causal_power,bert
52,0.2,0.2,,0.06666666666666668,,,Member-Collection,,PMI,bert
53,0.2,0.2,,0.06666666666666668,,,Member-Collection,,PPMI,bert
54,0.2,0.2,,0.06666666666666668,,,Member-Collection,,CPMI_-2,bert
55,0.2,0.2,,0.06666666666666668,,,Member-Collection,,NPMI,bert
56,0.2,0.2,,0.06666666666666668,,,Member-Collection,,NNEGPMI,bert
57,0.2086990567434825,0.2,,0.07207264762328211,,,Member-Collection,,P(C|E),bert
58,0.2,0.2,,0.06666666666666668,,,Member-Collection,,causal_stength_nec,bert
59,0.2,0.2,,0.06666666666666668,,,Member-Collection,,causal_stength_suf,bert
60,0.2029198629260946,0.2,,0.06846584059836007,,,Member-Collection,,causal_stength_0.5,bert
61,0.2,0.2,,0.06666666666666668,,,Member-Collection,,causal_stength_0.7,bert
62,0.19999365213711381,0.2,,0.06666376729909818,,,Member-Collection,,causal_stength_0.9,bert
63,0.2,0.2,,0.06666666666666668,,,Member-Collection,,causal_stength_1.0,bert
64,0.2,0.2,,0.06666666666666668,,,Member-Collection,,avg_freq_uni,bert
65,0.2,0.2,,0.06666666666666668,,,Member-Collection,,avg_freq_bi,bert
66,0.9930297522289543,0.5,0.0,,0.0,0.0,Cause-Effect,0.5,causal_dependency,bert
67,0.20238813852119703,0.2,,0.06813475881652971,,,Cause-Effect,,P(E|C),bert
68,0.20338912383700683,0.2,,0.06875363204889955,,,Cause-Effect,,P(E),bert
69,0.1994088669950739,0.2,,0.06630744592430418,,,Cause-Effect,,probabilistic_causality_diff,bert
70,0.1994088669950739,0.2,,0.06630744592430418,,,Cause-Effect,,delta_P,bert
71,0.1994088669950739,0.2,,0.06630744592430418,,,Cause-Effect,,P(E|no C),bert
72,0.1994088669950739,0.2,,0.06630744592430418,,,Cause-Effect,,q,bert
73,0.20139218847993173,0.2,,0.06752132618197289,,,Cause-Effect,,p,bert
74,0.20039408866995073,0.2,,0.06690839591913647,,,Cause-Effect,,causal_power,bert
75,0.20139111359557388,0.2,,0.06752157736783308,,,Cause-Effect,,PMI,bert
76,0.20139111359557388,0.2,,0.06752157736783308,,,Cause-Effect,,PPMI,bert
77,0.20139111359557388,0.2,,0.06752157736783308,,,Cause-Effect,,CPMI_-2,bert
78,0.20039408866995073,0.2,,0.06690839591913647,,,Cause-Effect,,NPMI,bert
79,0.20139111359557388,0.2,,0.06752157736783308,,,Cause-Effect,,NNEGPMI,bert
80,0.20039408866995073,0.2,,0.06690839591913647,,,Cause-Effect,,P(C|E),bert
81,0.20238813852119703,0.2,,0.06813475881652971,,,Cause-Effect,,causal_stength_nec,bert
82,0.200396088719952,0.2,,0.06691008116413569,,,Cause-Effect,,causal_stength_suf,bert
83,0.1994088669950739,0.2,,0.06630744592430418,,,Cause-Effect,,causal_stength_0.5,bert
84,0.20139218847993173,0.2,,0.06752132618197289,,,Cause-Effect,,causal_stength_0.7,bert
85,0.20039408866995073,0.2,,0.06690839591913647,,,Cause-Effect,,causal_stength_0.9,bert
86,0.20238813852119703,0.2,,0.06813475881652971,,,Cause-Effect,,causal_stength_1.0,bert
87,0.1994088669950739,0.2,,0.06630744592430418,,,Cause-Effect,,avg_freq_uni,bert
88,0.20339111359557388,0.2,,0.06875532563892575,,,Cause-Effect,,avg_freq_bi,bert
89,0.9739777567831867,0.5,0.0,,0.0,0.0,Entity-Destination,0.5,causal_dependency,bert
90,0.2012005418122193,0.2,,0.06740600973281298,,,Entity-Destination,,P(E|C),bert
91,0.20472858912093805,0.2,,0.06958401407981939,,,Entity-Destination,,P(E),bert
92,0.2,0.2,,0.06666666666666668,,,Entity-Destination,,probabilistic_causality_diff,bert
93,0.2,0.2,,0.06666666666666668,,,Entity-Destination,,delta_P,bert
94,0.2,0.2,,0.06666666666666668,,,Entity-Destination,,P(E|no C),bert
95,0.2,0.2,,0.06666666666666668,,,Entity-Destination,,q,bert
96,0.2,0.2,,0.06666666666666668,,,Entity-Destination,,p,bert
97,0.2,0.2,,0.06666666666666668,,,Entity-Destination,,causal_power,bert
98,0.2,0.2,,0.06666666666666668,,,Entity-Destination,,PMI,bert
99,0.2,0.2,,0.06666666666666668,,,Entity-Destination,,PPMI,bert
100,0.2,0.2,,0.06666666666666668,,,Entity-Destination,,CPMI_-2,bert
101,0.2,0.2,,0.06666666666666668,,,Entity-Destination,,NPMI,bert
102,0.2,0.2,,0.06666666666666668,,,Entity-Destination,,NNEGPMI,bert
103,0.20591800356506237,0.2,,0.07032356688009414,,,Entity-Destination,,P(C|E),bert
104,0.2,0.2,,0.06666666666666668,,,Entity-Destination,,causal_stength_nec,bert
105,0.2,0.2,,0.06666666666666668,,,Entity-Destination,,causal_stength_suf,bert
106,0.2,0.2,,0.06666666666666668,,,Entity-Destination,,causal_stength_0.5,bert
107,0.2,0.2,,0.06666666666666668,,,Entity-Destination,,causal_stength_0.7,bert
108,0.2,0.2,,0.06666666666666668,,,Entity-Destination,,causal_stength_0.9,bert
109,0.2,0.2,,0.06666666666666668,,,Entity-Destination,,causal_stength_1.0,bert
110,0.1999957225351109,0.2,,0.06666471288713882,,,Entity-Destination,,avg_freq_uni,bert
111,0.2011919356553166,0.2,,0.06739869865176004,,,Entity-Destination,,avg_freq_bi,bert
112,0.9814814814814815,0.5,0.0,,0.0,0.0,Content-Container,0.5,causal_dependency,bert
113,0.2037528128786567,0.2,,0.06898781405247889,,,Content-Container,,P(E|C),bert
114,0.23890274976959364,0.2,,0.09214227158493764,,,Content-Container,,P(E),bert
115,0.2,0.2,,0.06666666666666668,,,Content-Container,,probabilistic_causality_diff,bert
116,0.2,0.2,,0.06666666666666668,,,Content-Container,,delta_P,bert
117,0.2,0.2,,0.06666666666666668,,,Content-Container,,P(E|no C),bert
118,0.2,0.2,,0.06666666666666668,,,Content-Container,,q,bert
119,0.2,0.2,,0.06666666666666668,,,Content-Container,,p,bert
120,0.2,0.2,,0.06666666666666668,,,Content-Container,,causal_power,bert
121,0.2,0.2,,0.06666666666666668,,,Content-Container,,PMI,bert
122,0.2,0.2,,0.06666666666666668,,,Content-Container,,PPMI,bert
123,0.2,0.2,,0.06666666666666668,,,Content-Container,,CPMI_-2,bert
124,0.2,0.2,,0.06666666666666668,,,Content-Container,,NPMI,bert
125,0.2,0.2,,0.06666666666666668,,,Content-Container,,NNEGPMI,bert
126,0.21299948989386155,0.2,,0.07481300989974343,,,Content-Container,,P(C|E),bert
127,0.2,0.2,,0.06666666666666668,,,Content-Container,,causal_stength_nec,bert
128,0.2,0.2,,0.06666666666666668,,,Content-Container,,causal_stength_suf,bert
129,0.20187640643932836,0.2,,0.06782724035957277,,,Content-Container,,causal_stength_0.5,bert
130,0.2,0.2,,0.06666666666666668,,,Content-Container,,causal_stength_0.7,bert
131,0.20924071946748074,0.2,,0.07241456721019507,,,Content-Container,,causal_stength_0.9,bert
132,0.2,0.2,,0.06666666666666668,,,Content-Container,,causal_stength_1.0,bert
133,0.2,0.2,,0.06666666666666668,,,Content-Container,,avg_freq_uni,bert
134,0.2,0.2,,0.06666666666666668,,,Content-Container,,avg_freq_bi,bert
