,accuracy,balanced_accuracy,f1_weighted,relation,y_type,model
21,0.40574751485455207,0.4058280922431866,0.4042990383182413,Cause-Effect,avg_freq_bi,bert
22,0.29375123201261577,0.29390367145084123,0.2892737248287122,Cause-Effect,P(E|C),gpt2
23,0.33358677592858543,0.3334532064720744,0.3300591427883084,Cause-Effect,P(E),gpt2
24,0.27270986454901297,0.27278825995807127,0.2634687709032823,Cause-Effect,probabilistic_causality_diff,gpt2
25,0.27270986454901297,0.27278825995807127,0.2634687709032823,Cause-Effect,delta_P,gpt2
26,0.32307172425445635,0.32287910552061494,0.31459624321257507,Cause-Effect,P(E|no C),gpt2
27,0.2659570273999606,0.26596785464709993,0.2581464099094083,Cause-Effect,q,gpt2
28,0.2914927768860353,0.29132075471698116,0.2860627082381829,Cause-Effect,p,gpt2
29,0.283222100194306,0.28315863032844163,0.27918782646935003,Cause-Effect,causal_power,gpt2
30,0.29751063050885646,0.29741439552760307,0.28710991252386137,Cause-Effect,PMI,gpt2
31,0.29751063050885646,0.29741439552760307,0.28710991252386137,Cause-Effect,PPMI,gpt2
32,0.29751063050885646,0.29741439552760307,0.28710991252386137,Cause-Effect,CPMI_-2,gpt2
33,0.3057615949987328,0.30575821104122997,0.2954901366477332,Cause-Effect,NPMI,gpt2
34,0.29751063050885646,0.29741439552760307,0.28710991252386137,Cause-Effect,NNEGPMI,gpt2
35,0.2983019346118104,0.29852550663871413,0.29042145835371425,Cause-Effect,P(C|E),gpt2
36,0.2990200219650249,0.2989937106918239,0.2838034051117141,Cause-Effect,causal_stength_nec,gpt2
37,0.31555292726197515,0.3154996505939902,0.30607012752530655,Cause-Effect,causal_stength_suf,gpt2
38,0.29900312579200816,0.2989937106918239,0.2894258674800529,Cause-Effect,causal_stength_0.5,gpt2
39,0.3260848751091211,0.3260796645702306,0.3132544452873985,Cause-Effect,causal_stength_0.7,gpt2
40,0.3043000760327786,0.3042907058001398,0.2939112906627342,Cause-Effect,causal_stength_0.9,gpt2
41,0.2990200219650249,0.2989937106918239,0.2838034051117141,Cause-Effect,causal_stength_1.0,gpt2
42,0.35088000901129224,0.35073375262054507,0.34398438234377104,Cause-Effect,avg_freq_uni,gpt2
43,0.37413477514009746,0.3742417889587701,0.3657828860444864,Cause-Effect,avg_freq_bi,gpt2
44,0.2869983948635634,0.2874283717679944,0.2840044195940675,Cause-Effect,P(E|C),glove
45,0.3876967700149249,0.3876106004407891,0.38218607327254306,Cause-Effect,P(E),glove
46,0.2975218946242009,0.2974982529699511,0.29498399224786176,Cause-Effect,probabilistic_causality_diff,glove
47,0.2975218946242009,0.2974982529699511,0.29498399224786176,Cause-Effect,delta_P,glove
48,0.3892005294134212,0.38905660377358486,0.3831870736297477,Cause-Effect,P(E|no C),glove
49,0.297521894624201,0.2974982529699511,0.29384923515439604,Cause-Effect,q,glove
50,0.320047309284447,0.320041928721174,0.31776645180491714,Cause-Effect,p,glove
51,0.3208020050125313,0.3209224318658281,0.3182623525406689,Cause-Effect,causal_power,glove
52,0.3035284841316775,0.30352201257861633,0.2999452397312958,Cause-Effect,PMI,glove
53,0.3035284841316775,0.30352201257861633,0.2999452397312958,Cause-Effect,PPMI,glove
54,0.3035284841316775,0.30352201257861633,0.2999452397312958,Cause-Effect,CPMI_-2,glove
55,0.3065416349863423,0.30647099930118793,0.3014721025534295,Cause-Effect,NPMI,glove
56,0.3035284841316775,0.30352201257861633,0.2999452397312958,Cause-Effect,NNEGPMI,glove
57,0.30201909267550897,0.3020195667365479,0.2967541987557575,Cause-Effect,P(C|E),glove
58,0.305806651460111,0.3058560447239692,0.3026180109764783,Cause-Effect,causal_stength_nec,glove
59,0.2967615668384444,0.29668763102725365,0.2942113171918076,Cause-Effect,causal_stength_suf,glove
60,0.31480949564923544,0.31478686233403214,0.3117419217051378,Cause-Effect,causal_stength_0.5,glove
61,0.3148010475627271,0.3147728860936408,0.30911305862190597,Cause-Effect,causal_stength_0.7,glove
62,0.30804539438483847,0.3081900768693221,0.3045465907805965,Cause-Effect,causal_stength_0.9,glove
63,0.305806651460111,0.3058560447239692,0.3026180109764783,Cause-Effect,causal_stength_1.0,glove
64,0.45078144800202746,0.4507756813417191,0.4463846418583565,Cause-Effect,avg_freq_uni,glove
65,0.4245107149897215,0.42451432564640107,0.4202484158538235,Cause-Effect,avg_freq_bi,glove
66,0.2960096871391963,0.2963860667634252,0.28610536258211916,Cause-Effect,P(E|C),conceptnet
67,0.34414125200642054,0.343653174219212,0.3272576590709551,Cause-Effect,P(E),conceptnet
68,0.28097772521190617,0.28090845562543676,0.2662363982166379,Cause-Effect,probabilistic_causality_diff,conceptnet
69,0.28097772521190617,0.28090845562543676,0.2662363982166379,Cause-Effect,delta_P,conceptnet
70,0.3403762214525077,0.3402655485674354,0.3259104177817799,Cause-Effect,P(E|no C),conceptnet
71,0.2839739798935541,0.28395527603074766,0.2696906648764892,Cause-Effect,q,conceptnet
72,0.2764664470164174,0.276366177498253,0.2659721044848645,Cause-Effect,p,conceptnet
73,0.27196643293627326,0.27190775681341717,0.2619014614520778,Cause-Effect,causal_power,conceptnet
74,0.2877699867646645,0.2876030747728861,0.26899120724803893,Cause-Effect,PMI,conceptnet
75,0.2877699867646645,0.2876030747728861,0.26899120724803893,Cause-Effect,PPMI,conceptnet
76,0.2877699867646645,0.2876030747728861,0.26899120724803893,Cause-Effect,CPMI_-2,conceptnet
77,0.295274703612965,0.2950803633822502,0.27621998577503865,Cause-Effect,NPMI,conceptnet
78,0.2877699867646645,0.2876030747728861,0.26899120724803893,Cause-Effect,NNEGPMI,conceptnet
79,0.3110388330376503,0.31097349889802717,0.29210415446174526,Cause-Effect,P(C|E),conceptnet
80,0.29753315873954544,0.29727463312368974,0.2767138691099718,Cause-Effect,causal_stength_nec,conceptnet
81,0.2960378474275577,0.29593291404612165,0.275731522902524,Cause-Effect,causal_stength_suf,conceptnet
82,0.29074934527329555,0.29059399021663174,0.27680533617020775,Cause-Effect,causal_stength_0.5,conceptnet
83,0.3020359888485258,0.30184486373165614,0.28296887402491466,Cause-Effect,causal_stength_0.7,conceptnet
84,0.2892878263073414,0.2890006988120196,0.26893381577193765,Cause-Effect,causal_stength_0.9,conceptnet
85,0.29753315873954544,0.29727463312368974,0.2767138691099718,Cause-Effect,causal_stength_1.0,conceptnet
86,0.4665793697727464,0.46644304682040527,0.4306289432205446,Cause-Effect,avg_freq_uni,conceptnet
87,0.4447776745233871,0.4446680642907058,0.4169672578469453,Cause-Effect,avg_freq_bi,conceptnet
