,accuracy,balanced_accuracy,f1_weighted,relation,y_type,model
22,0.22637351778656126,0.22884415584415585,0.22570478949155418,Cause-Effect,P(E),gpt2
23,0.20233526235397886,0.19642857142857142,0.19805542120511324,Cause-Effect,probabilistic_causality_diff,gpt2
24,0.20233526235397886,0.19642857142857142,0.19805542120511324,Cause-Effect,delta_P,gpt2
25,0.20839269847106046,0.20880952380952378,0.20511605868914612,Cause-Effect,P(E|no C),gpt2
26,0.20233526235397886,0.19642857142857142,0.19805542120511324,Cause-Effect,q,gpt2
27,0.24119642306506323,0.2372063492063492,0.2330546768689889,Cause-Effect,p,gpt2
28,0.2555001290794484,0.2531746031746032,0.24705210147251444,Cause-Effect,causal_power,gpt2
29,0.246723044397463,0.24060317460317462,0.23687637032370276,Cause-Effect,PMI,gpt2
30,0.246723044397463,0.24060317460317462,0.23687637032370276,Cause-Effect,CPMI_-2,gpt2
31,0.2073758865248227,0.20844444444444443,0.20046677350968184,Cause-Effect,NPMI,gpt2
32,0.25475177304964536,0.256,0.2497388890227421,Cause-Effect,NNEGPMI,gpt2
33,0.20670303708296092,0.2036825396825397,0.20239965507100233,Cause-Effect,P(C|E),gpt2
34,0.24093551797040166,0.23782539682539686,0.22888948553806782,Cause-Effect,causal_stength_nec,gpt2
35,0.2214059196617336,0.21760317460317463,0.2180074638314576,Cause-Effect,causal_stength_suf,gpt2
36,0.24748062015503874,0.2447619047619048,0.2311230268555035,Cause-Effect,causal_stength_0.5,gpt2
37,0.2067389006342495,0.20574603174603173,0.19908083862940615,Cause-Effect,causal_stength_0.7,gpt2
38,0.2511011275546159,0.24987301587301589,0.24337569552755484,Cause-Effect,causal_stength_0.9,gpt2
39,0.24093551797040166,0.23782539682539686,0.22888948553806782,Cause-Effect,causal_stength_1.0,gpt2
40,0.32611769872639434,0.3264444444444444,0.3150806210310985,Cause-Effect,avg_freq_uni,gpt2
41,0.2956702080938899,0.29555555555555557,0.2879503138419081,Cause-Effect,avg_freq_bi,gpt2
42,0.18877376316789649,0.1838095238095238,0.18102409416012666,Cause-Effect,P(E|C),glove
43,0.264828722002635,0.25810533910533906,0.25859187243297094,Cause-Effect,P(E),glove
44,0.2347712246054113,0.22520634920634924,0.22082806112181036,Cause-Effect,probabilistic_causality_diff,glove
45,0.2347712246054113,0.22520634920634924,0.22082806112181036,Cause-Effect,delta_P,glove
46,0.28323911511474703,0.2789206349206349,0.2756704957312321,Cause-Effect,P(E|no C),glove
47,0.2347712246054113,0.22520634920634924,0.22082806112181036,Cause-Effect,q,glove
48,0.24054887449892076,0.22844444444444445,0.22642285994722858,Cause-Effect,p,glove
49,0.23705503445704162,0.22914285714285715,0.21876589833313634,Cause-Effect,causal_power,glove
50,0.259223044397463,0.25487301587301586,0.24474061824607837,Cause-Effect,PMI,glove
51,0.259223044397463,0.25487301587301586,0.24474061824607837,Cause-Effect,CPMI_-2,glove
52,0.2904964539007092,0.28888888888888886,0.2787511218429328,Cause-Effect,NPMI,glove
53,0.2856737588652482,0.28444444444444444,0.2756708956045574,Cause-Effect,NNEGPMI,glove
54,0.194161110709096,0.18780952380952382,0.19424617837235608,Cause-Effect,P(C|E),glove
55,0.2017089499647639,0.19833333333333333,0.1870740449880886,Cause-Effect,causal_stength_nec,glove
56,0.23325405214940095,0.22826984126984126,0.22217035554888157,Cause-Effect,causal_stength_suf,glove
57,0.2639358703312192,0.259047619047619,0.24356207319143414,Cause-Effect,causal_stength_0.5,glove
58,0.25257223396758277,0.25231746031746033,0.23501651655970973,Cause-Effect,causal_stength_0.7,glove
59,0.24661733615221987,0.24260317460317457,0.23163728428159228,Cause-Effect,causal_stength_0.9,glove
60,0.2017089499647639,0.19833333333333333,0.1870740449880886,Cause-Effect,causal_stength_1.0,glove
61,0.37373627580149316,0.37688888888888883,0.3654846169756319,Cause-Effect,avg_freq_uni,glove
62,0.29615797194890625,0.29555555555555557,0.28237738221261105,Cause-Effect,avg_freq_bi,glove
63,0.18512511742644264,0.17644444444444446,0.15825896203052364,Cause-Effect,P(E|C),conceptnet
64,0.25181598594642074,0.22597979797979795,0.14772569173577638,Cause-Effect,P(E),conceptnet
65,0.23748054844423408,0.22533333333333333,0.20026191619762868,Cause-Effect,probabilistic_causality_diff,conceptnet
66,0.23748054844423408,0.22533333333333333,0.20026191619762868,Cause-Effect,delta_P,conceptnet
67,0.23492163801820015,0.22177777777777777,0.17533968127276248,Cause-Effect,P(E|no C),conceptnet
68,0.23748054844423408,0.22533333333333333,0.20026191619762868,Cause-Effect,q,conceptnet
69,0.27305405048235765,0.2533333333333333,0.24050389398369196,Cause-Effect,p,conceptnet
70,0.21869473786115354,0.20844444444444443,0.18685699221588253,Cause-Effect,causal_power,conceptnet
71,0.273176532769556,0.26355555555555554,0.24461195256356766,Cause-Effect,PMI,conceptnet
72,0.273176532769556,0.26355555555555554,0.24461195256356766,Cause-Effect,CPMI_-2,conceptnet
73,0.2856737588652482,0.28488888888888886,0.2665383193506733,Cause-Effect,NPMI,conceptnet
74,0.2630732860520094,0.26355555555555554,0.24910309735204011,Cause-Effect,NNEGPMI,conceptnet
75,0.22796584479565354,0.21511111111111111,0.1807779445757648,Cause-Effect,P(C|E),conceptnet
76,0.23449612403100772,0.22666666666666666,0.2021907390301482,Cause-Effect,causal_stength_nec,conceptnet
77,0.273299859055673,0.2644444444444444,0.24587147149584737,Cause-Effect,causal_stength_suf,conceptnet
78,0.2827519379844961,0.2728888888888889,0.2279692940097613,Cause-Effect,causal_stength_0.5,conceptnet
79,0.26587385482734316,0.2568888888888889,0.21717695358853623,Cause-Effect,causal_stength_0.7,conceptnet
80,0.257161733615222,0.24844444444444447,0.2269298572980417,Cause-Effect,causal_stength_0.9,conceptnet
81,0.23449612403100772,0.22666666666666666,0.2021907390301482,Cause-Effect,causal_stength_1.0,conceptnet
82,0.37337395696091347,0.371,0.3394914425484793,Cause-Effect,avg_freq_uni,conceptnet
83,0.34381137928779,0.3422222222222222,0.29834966659664036,Cause-Effect,avg_freq_bi,conceptnet
